입출금구분,계좌주,금융기관,계좌번호,거래일자,거래시간,거래종류,취급점,임금적요,입금액,출금적요,출금액,거래후잔액,상대은행,상대예금주,상대계좌번호,단말번호,IP주소,MAC주소,비고1,비고2
출금,유태경072,신한은행,192-372-3172,2024-04-27,22:43:39,이체,역삼지점,,0,생활비,181413,599824,하나은행,변서연060,180-360-3160,ATM2341,203.0.113.4,58:F0:BA:F2:89:EB,,
출금,설진우045,우리은행,165-345-3145,2024-09-24,11:44:06,이체,강남지점,,0,피해금,3000000,2804070,카카오뱅크,임수빈,111-211-3011,ATM9067,203.0.113.36,D1:36:82:64:60:3D,,
출금,남지연064,국민은행,184-364-3164,2024-04-25,08:28:05,이체,강남지점,,0,생활비,480638,6873292,카카오뱅크,설진우061,181-361-3161,ATM3981,203.0.113.171,74:71:88:B1:BC:F5,,
출금,박민수,우리은행,102-202-3002,2024-04-19,03:22:20,이체,역삼지점,,0,상납,3000000,301567,신한은행,이영희,101-201-3001,ATM7588,203.0.113.168,A1:06:C7:6C:EA:70,,
출금,유태경024,우리은행,144-324-3124,2024-01-03,02:47:24,이체,강남지점,,0,생활비,693062,10712577,국민은행,송우진001,121-301-3101,ATM9599,203.0.113.57,5B:2E:A9:51:17:1E,,
출금,차미래071,국민은행,191-371-3171,2024-03-01,16:06:39,이체,종로지점,,0,피해금,500000,14524225,하나은행,조현우,110-210-3010,ATM9842,203.0.113.130,70:ED:6A:8D:1B:63,,
출금,황미경003,우리은행,123-303-3103,2024-01-27,08:04:00,이체,여의도지점,,0,생활비,143362,4958517,신한은행,차미래023,143-323-3123,ATM7648,203.0.113.11,EA:52:C0:AE:50:1F,,
출금,송우진033,카카오뱅크,153-333-3133,2024-08-17,01:40:41,이체,역삼지점,,0,생활비,482737,1658802,국민은행,설진우029,149-329-3129,ATM8576,203.0.113.3,8A:E1:1F:38:5E:AE,,
출금,노시우057,국민은행,177-357-3157,2024-07-13,11:28:06,이체,여의도지점,,0,생활비,583218,13946876,신한은행,장도윤079,199-379-3179,ATM9253,203.0.113.150,DF:47:2F:63:4B:BB,,
출금,유태경008,국민은행,128-308-3108,2024-06-05,17:32:02,이체,종로지점,,0,생활비,754588,1702996,토스뱅크,노시우041,161-341-3141,ATM1817,203.0.113.156,71:61:91:C8:BA:7E,,
출금,류하준018,하나은행,138-318-3118,2024-07-12,13:20:16,이체,종로지점,,0,생활비,501194,2198993,국민은행,양준석022,142-322-3122,ATM9185,203.0.113.221,9C:94:DB:9C:AF:8C,,
출금,양준석038,우리은행,158-338-3138,2024-02-12,00:26:23,이체,여의도지점,,0,생활비,725593,4065007,우리은행,유태경024,144-324-3124,ATM6345,203.0.113.218,2B:F5:9F:AD:81:C1,,
출금,전성호020,토스뱅크,140-320-3120,2024-04-27,19:20:16,이체,강남지점,,0,생활비,205262,14811090,농협,고은비021,141-321-3121,ATM8192,203.0.113.4,94:E6:69:3C:9F:6F,,
출금,류하준066,우리은행,186-366-3166,2024-02-09,08:51:10,이체,종로지점,,0,생활비,222842,9569123,농협,장도윤063,183-363-3163,ATM6935,203.0.113.205,D1:58:39:F2:C8:9E,,
출금,안채원062,토스뱅크,182-362-3162,2024-01-07,08:29:14,이체,여의도지점,,0,생활비,666342,1744962,농협,양준석070,190-370-3170,ATM9581,203.0.113.206,BE:3A:F4:D7:C5:08,,
출금,류하준002,신한은행,122-302-3102,2024-08-11,23:50:02,이체,여의도지점,,0,생활비,552701,11362093,농협,양준석070,190-370-3170,ATM3102,203.0.113.82,75:78:D0:13:32:07,,
출금,유태경072,신한은행,192-372-3172,2024-09-28,21:39:11,이체,종로지점,,0,생활비,306022,803024,신한은행,도하린058,178-358-3158,ATM1798,203.0.113.127,B6:36:D9:EF:88:D5,,
출금,장도윤031,우리은행,151-331-3131,2024-02-25,17:28:39,이체,여의도지점,,0,생활비,254014,14770456,신한은행,유태경072,192-372-3172,ATM7731,203.0.113.200,74:7A:17:41:65:04,,
출금,장도윤047,카카오뱅크,167-347-3147,2024-01-20,03:02:05,이체,종로지점,,0,생활비,791359,12889443,토스뱅크,오세진,105-205-3005,ATM7841,203.0.113.188,31:19:6E:4C:F8:32,,
출금,설진우077,농협,197-377-3177,2024-06-18,07:25:41,이체,여의도지점,,0,생활비,730104,7417543,농협,남지연000,120-300-3100,ATM9214,203.0.113.54,5F:10:61:26:CB:3F,,
출금,마준호059,우리은행,179-359-3159,2024-01-25,03:07:21,이체,종로지점,,0,생활비,63428,7806839,국민은행,장도윤015,135-315-3115,ATM8452,203.0.113.220,75:93:86:7B:24:86,,
출금,노시우041,토스뱅크,161-341-3141,2024-08-09,17:49:41,이체,역삼지점,,0,생활비,235232,8459580,농협,안채원014,134-314-3114,ATM8867,203.0.113.97,B0:E6:B8:B6:B1:47,,
출금,남지연016,신한은행,136-316-3116,2024-07-13,19:20:49,이체,종로지점,,0,생활비,224936,9914457,카카오뱅크,양준석054,174-354-3154,ATM6971,203.0.113.138,51:F8:ED:1F:D1:43,,
출금,마준호043,국민은행,163-343-3143,2024-02-29,18:40:48,이체,강남지점,,0,생활비,121813,4343710,우리은행,장도윤031,151-331-3131,ATM3731,203.0.113.93,B3:9F:49:03:A5:7E,,
출금,송우진001,국민은행,121-301-3101,2024-08-20,03:31:59,이체,여의도지점,,0,생활비,365335,1416435,농협,변서연028,148-328-3128,ATM8961,203.0.113.180,0D:62:10:B0:D2:E7,,
출금,류하준066,우리은행,186-366-3166,2024-01-18,19:32:33,이체,역삼지점,,0,피해금,500000,10371175,카카오뱅크,임수빈,111-211-3011,ATM3776,203.0.113.173,12:B8:7A:00:50:2C,,
출금,장도윤079,신한은행,199-379-3179,2024-02-04,03:50:11,이체,종로지점,,0,생활비,528510,6803373,하나은행,차미래039,159-339-3139,ATM2730,203.0.113.177,E3:BB:FB:07:8F:30,,
출금,안채원062,토스뱅크,182-362-3162,2024-03-25,12:01:14,이체,역삼지점,,0,피해금,500000,12249868,토스뱅크,배성호,112-212-3012,ATM3149,203.0.113.55,0B:56:3F:BB:13:C0,,
출금,남지연064,국민은행,184-364-3164,2024-05-28,13:28:53,이체,여의도지점,,0,생활비,178572,13065423,우리은행,서유진,109-209-3009,ATM5231,203.0.113.37,3A:4C:B1:61:CB:51,,
출금,노시우009,신한은행,129-309-3109,2024-03-02,14:01:00,이체,종로지점,,0,생활비,279649,3336239,토스뱅크,남지연048,168-348-3148,ATM9072,203.0.113.20,D9:11:AB:C6:CB:05,,
출금,마준호027,토스뱅크,147-327-3127,2024-07-27,22:39:09,이체,여의도지점,,0,생활비,505789,9474691,카카오뱅크,황미경019,139-319-3119,ATM5345,203.0.113.115,73:EE:67:15:4D:BD,,
출금,류하준050,국민은행,170-350-3150,2024-05-24,09:19:09,이체,강남지점,,0,생활비,348647,2478462,국민은행,안채원078,198-378-3178,ATM3622,203.0.113.205,84:4C:80:C9:61:24,,
출금,안채원046,하나은행,166-346-3146,2024-04-16,05:46:35,이체,여의도지점,,0,생활비,637134,10681670,하나은행,남지연032,152-332-3132,ATM3748,203.0.113.182,FE:92:C5:5F:5B:CA,,
출금,이영희,신한은행,101-201-3001,2024-10-05,22:17:40,이체,강남지점,,0,최종상납,5000000,405809,국민은행,김철수,100-200-3000,ATM1729,203.0.113.27,97:34:D4:48:00:72,,
출금,남지연064,국민은행,184-364-3164,2024-04-25,20:25:13,이체,역삼지점,,0,생활비,720668,6818766,카카오뱅크,고은비005,125-305-3105,ATM5798,203.0.113.125,47:54:9B:B9:A6:31,,
출금,변서연044,신한은행,164-344-3144,2024-04-21,02:23:46,이체,여의도지점,,0,생활비,19786,9271332,카카오뱅크,장도윤047,167-347-3147,ATM6185,203.0.113.10,C6:D4:07:DC:E3:B7,,
출금,송우진065,신한은행,185-365-3165,2024-01-16,17:59:50,이체,여의도지점,,0,생활비,304689,8639828,우리은행,서유진,109-209-3009,ATM4644,203.0.113.68,64:EE:F6:4D:9B:17,,
출금,장도윤015,국민은행,135-315-3115,2024-02-26,15:34:10,이체,여의도지점,,0,생활비,215933,3842184,농협,안채원014,134-314-3114,ATM1639,203.0.113.91,F4:D1:DE:45:10:9E,,
출금,전성호020,토스뱅크,140-320-3120,2024-01-20,04:38:38,이체,여의도지점,,0,생활비,690498,6443753,카카오뱅크,도하린026,146-326-3126,ATM4208,203.0.113.57,0A:54:7D:B7:CC:B4,,
출금,마준호059,우리은행,179-359-3159,2024-03-30,10:21:02,이체,종로지점,,0,생활비,474457,5264900,농협,양준석070,190-370-3170,ATM2956,203.0.113.86,3D:18:68:EA:BD:E5,,
출금,전성호004,하나은행,124-304-3104,2024-03-11,04:40:30,이체,강남지점,,0,생활비,625682,6863860,농협,양준석070,190-370-3170,ATM1608,203.0.113.238,C4:9E:9D:7B:AA:DF,,
출금,유태경008,국민은행,128-308-3108,2024-02-28,23:20:32,이체,종로지점,,0,생활비,41824,6247143,우리은행,도하린010,130-310-3110,ATM7482,203.0.113.114,73:2E:70:F4:1D:17,,
출금,장도윤063,농협,183-363-3163,2024-01-19,08:11:24,이체,강남지점,,0,생활비,454912,4496897,카카오뱅크,변서연012,132-312-3112,ATM5136,203.0.113.115,2C:D5:AA:12:87:86,,
출금,차미래055,토스뱅크,175-355-3155,2024-05-02,12:16:26,이체,강남지점,,0,생활비,451007,5781686,토스뱅크,설진우013,133-313-3113,ATM7070,203.0.113.81,3D:D3:3B:24:70:6A,,
출금,전성호052,우리은행,172-352-3152,2024-07-31,03:46:46,이체,역삼지점,,0,생활비,610986,2099656,국민은행,안채원078,198-378-3178,ATM6405,203.0.113.215,53:A9:BE:51:7D:53,,
출금,권태영,우리은행,116-216-3016,2024-02-02,08:57:41,이체,여의도지점,,0,집금,5000000,14967303,하나은행,최지훈,103-203-3003,ATM8755,203.0.113.30,FD:B1:E5:DF:0A:52,,
출금,배성호,토스뱅크,112-212-3012,2024-06-30,19:42:51,이체,강남지점,,0,집금,2500000,139942,우리은행,박민수,102-202-3002,ATM5155,203.0.113.130,C3:9A:CA:BD:43:15,,
출금,이영희,신한은행,101-201-3001,2024-02-21,13:11:16,이체,여의도지점,,0,최종상납,10000000,6149881,국민은행,김철수,100-200-3000,ATM6476,203.0.113.78,39:31:06:42:A9:B8,,
출금,변서연044,신한은행,164-344-3144,2024-08-19,16:55:10,이체,여의도지점,,0,생활비,330165,7775049,국민은행,설진우029,149-329-3129,ATM3227,203.0.113.83,61:4C:1E:B4:5D:89,,
출금,고은비053,하나은행,173-353-3153,2024-07-27,17:20:24,이체,종로지점,,0,생활비,576120,10537552,국민은행,양준석022,142-322-3122,ATM4445,203.0.113.77,E0:C5:19:59:6B:0A,,
출금,양준석038,우리은행,158-338-3138,2024-08-21,13:47:53,이체,여의도지점,,0,생활비,345299,4032590,카카오뱅크,유태경040,160-340-3140,ATM6004,203.0.113.84,9B:3D:5E:32:48:D0,,
출금,설진우029,국민은행,149-329-3129,2024-02-11,03:35:32,이체,역삼지점,,0,생활비,443227,265867,국민은행,마준호043,163-343-3143,ATM4978,203.0.113.214,01:DB:A8:D3:47:22,,
출금,장도윤047,카카오뱅크,167-347-3147,2024-06-01,15:27:05,이체,여의도지점,,0,생활비,376347,9425294,신한은행,장도윤079,199-379-3179,ATM1997,203.0.113.186,C6:11:79:13:9E:0F,,
출금,송우진017,우리은행,137-317-3117,2024-04-11,15:25:41,이체,역삼지점,,0,피해금,3000000,9464830,국민은행,문재혁,114-214-3014,ATM9589,203.0.113.64,7C:24:88:DC:A5:2D,,
출금,박민수,우리은행,102-202-3002,2024-01-10,19:06:11,이체,종로지점,,0,상납,3000000,2132914,신한은행,이영희,101-201-3001,ATM9759,203.0.113.190,C8:56:27:05:8B:4E,,
출금,배성호,토스뱅크,112-212-3012,2024-03-18,00:38:16,이체,역삼지점,,0,생활비,334553,631936,토스뱅크,고은비069,189-369-3169,ATM8197,203.0.113.153,7A:F6:85:39:BD:E9,,
출금,류하준050,국민은행,170-350-3150,2024-02-02,03:38:44,이체,역삼지점,,0,생활비,664364,11971845,우리은행,양준석038,158-338-3138,ATM9695,203.0.113.211,B2:D1:E3:4E:BA:15,,
출금,안채원014,농협,134-314-3114,2024-01-13,17:45:32,이체,여의도지점,,0,생활비,609142,6204527,카카오뱅크,양준석054,174-354-3154,ATM5527,203.0.113.132,05:48:76:65:BC:76,,
출금,고은비037,신한은행,157-337-3137,2024-08-17,12:34:07,이체,여의도지점,,0,생활비,424680,12920179,신한은행,장도윤079,199-379-3179,ATM1078,203.0.113.215,A3:AF:FE:2D:EA:9A,,
출금,설진우029,국민은행,149-329-3129,2024-02-09,14:00:49,이체,역삼지점,,0,생활비,526837,8197778,토스뱅크,안채원062,182-362-3162,ATM4460,203.0.113.8,D4:31:46:1A:07:92,,
출금,양준석038,우리은행,158-338-3138,2024-07-24,18:26:15,이체,역삼지점,,0,피해금,2000000,9243059,신한은행,신소희,115-215-3015,ATM3605,203.0.113.250,F6:C4:21:AE:6A:DC,,
출금,유태경008,국민은행,128-308-3108,2024-04-16,09:48:42,이체,여의도지점,,0,생활비,79507,6314888,국민은행,마준호043,163-343-3143,ATM1882,203.0.113.140,D4:A5:D6:DB:70:FB,,
출금,이영희,신한은행,101-201-3001,2024-04-21,18:44:00,이체,여의도지점,,0,최종상납,5000000,8502659,국민은행,김철수,100-200-3000,ATM9602,203.0.113.67,9B:70:97:89:3C:57,,
출금,양준석070,농협,190-370-3170,2024-01-24,08:17:46,이체,종로지점,,0,생활비,351939,1583580,토스뱅크,남지연048,168-348-3148,ATM5898,203.0.113.232,8E:46:85:4A:CF:FC,,
출금,최지훈,하나은행,103-203-3003,2024-02-06,16:46:18,이체,종로지점,,0,상납,5000000,11733255,신한은행,이영희,101-201-3001,ATM4196,203.0.113.180,C9:31:43:A5:1B:9B,,
출금,전성호004,하나은행,124-304-3104,2024-01-28,21:18:50,이체,종로지점,,0,생활비,309161,4418989,신한은행,장도윤079,199-379-3179,ATM8642,203.0.113.72,5F:EA:1B:E7:46:B9,,
출금,류하준018,하나은행,138-318-3118,2024-09-03,05:45:36,이체,종로지점,,0,생활비,661981,1240864,농협,홍예린,113-213-3013,ATM1939,203.0.113.55,DA:FC:A7:07:C6:71,,
출금,송우진033,카카오뱅크,153-333-3133,2024-09-23,07:27:27,이체,강남지점,,0,생활비,556101,8432754,하나은행,안채원046,166-346-3146,ATM4543,203.0.113.61,90:18:66:63:F1:6F,,
출금,마준호011,하나은행,131-311-3111,2024-09-27,19:17:51,이체,종로지점,,0,생활비,101865,14797504,우리은행,황미경003,123-303-3103,ATM2639,203.0.113.187,1F:B1:2F:3E:33:8A,,
출금,전성호004,하나은행,124-304-3104,2024-06-01,10:58:05,이체,강남지점,,0,피해금,3000000,1876831,우리은행,권태영,116-216-3016,ATM7831,203.0.113.46,52:91:5A:E9:B8:12,,
출금,도하린026,카카오뱅크,146-326-3126,2024-01-08,15:34:54,이체,역삼지점,,0,생활비,742460,9404986,토스뱅크,고은비069,189-369-3169,ATM8999,203.0.113.139,18:CA:D5:27:A3:98,,
출금,양준석038,우리은행,158-338-3138,2024-06-01,11:22:57,이체,강남지점,,0,생활비,106723,3511182,하나은행,변서연060,180-360-3160,ATM7305,203.0.113.87,73:B5:90:51:68:E1,,
출금,마준호027,토스뱅크,147-327-3127,2024-04-01,01:31:52,이체,강남지점,,0,생활비,196790,4861729,토스뱅크,류하준034,154-334-3134,ATM4555,203.0.113.21,17:E9:EA:56:54:49,,
출금,변서연076,토스뱅크,196-376-3176,2024-04-25,01:14:35,이체,종로지점,,0,생활비,577560,361394,카카오뱅크,전성호068,188-368-3168,ATM2713,203.0.113.189,DC:F3:ED:CD:48:21,,
출금,도하린058,신한은행,178-358-3158,2024-04-21,03:11:52,이체,종로지점,,0,생활비,710651,2702782,토스뱅크,안채원062,182-362-3162,ATM6102,203.0.113.93,FA:10:3E:71:30:3B,,
출금,노시우041,토스뱅크,161-341-3141,2024-08-30,14:52:54,이체,종로지점,,0,생활비,107438,4623907,우리은행,류하준066,186-366-3166,ATM3765,203.0.113.80,C6:E4:2D:9C:83:C4,,
출금,고은비005,카카오뱅크,125-305-3105,2024-04-12,12:22:04,이체,여의도지점,,0,생활비,668784,6312429,카카오뱅크,설진우061,181-361-3161,ATM7453,203.0.113.202,5B:DD:47:19:70:51,,
출금,도하린058,신한은행,178-358-3158,2024-02-29,00:19:59,이체,강남지점,,0,피해금,3000000,11576825,농협,홍예린,113-213-3013,ATM2426,203.0.113.86,EF:17:34:9F:0B:9F,,
출금,류하준034,토스뱅크,154-334-3134,2024-01-17,08:34:22,이체,역삼지점,,0,생활비,426381,1635459,하나은행,황미경067,187-367-3167,ATM3977,203.0.113.52,81:87:69:AE:8D:2E,,
출금,신소희,신한은행,115-215-3015,2024-01-26,16:34:03,이체,여의도지점,,0,생활비,380590,5353143,하나은행,고은비053,173-353-3153,ATM7604,203.0.113.190,9E:B3:0D:AD:38:06,,
출금,노시우057,국민은행,177-357-3157,2024-07-25,01:00:10,이체,역삼지점,,0,생활비,672528,4241144,토스뱅크,노시우041,161-341-3141,ATM1612,203.0.113.34,72:92:13:BE:C3:EF,,
출금,설진우013,토스뱅크,133-313-3113,2024-02-19,12:03:23,이체,강남지점,,0,생활비,324687,1319005,농협,안채원014,134-314-3114,ATM9179,203.0.113.172,A9:B5:FA:15:57:CD,,
출금,마준호059,우리은행,179-359-3159,2024-07-08,06:40:21,이체,종로지점,,0,생활비,468458,5873313,농협,안채원014,134-314-3114,ATM4199,203.0.113.156,89:BD:18:D9:AC:41,,
출금,박민수,우리은행,102-202-3002,2024-02-29,02:07:31,이체,역삼지점,,0,상납,3000000,436324,신한은행,이영희,101-201-3001,ATM8856,203.0.113.71,30:5C:C4:F7:DE:98,,
출금,권태영,우리은행,116-216-3016,2024-02-22,00:38:45,이체,강남지점,,0,집금,1000000,9996984,우리은행,박민수,102-202-3002,ATM4172,203.0.113.232,40:83:B5:D7:F6:E3,,
출금,고은비005,카카오뱅크,125-305-3105,2024-08-06,08:41:11,이체,여의도지점,,0,생활비,434856,4124328,카카오뱅크,황미경019,139-319-3119,ATM9725,203.0.113.240,DD:C9:DF:8E:20:2A,,
출금,권태영,우리은행,116-216-3016,2024-01-28,09:24:51,이체,여의도지점,,0,생활비,448872,8646189,하나은행,노시우025,145-325-3125,ATM3581,203.0.113.252,16:68:DF:0A:C8:37,,
출금,장도윤031,우리은행,151-331-3131,2024-08-28,00:08:31,이체,강남지점,,0,생활비,285570,2731096,농협,차미래007,127-307-3107,ATM8462,203.0.113.109,86:BC:3A:60:02:18,,
출금,이영희,신한은행,101-201-3001,2024-01-08,11:52:23,이체,강남지점,,0,최종상납,10000000,5115787,국민은행,김철수,100-200-3000,ATM6029,203.0.113.129,3F:FF:E9:D3:D2:B4,,
출금,변서연076,토스뱅크,196-376-3176,2024-08-03,11:51:23,이체,강남지점,,0,생활비,402304,11474199,신한은행,송우진065,185-365-3165,ATM1489,203.0.113.33,A9:05:CA:DF:DE:CF,,
출금,안채원030,신한은행,150-330-3130,2024-07-27,09:31:19,이체,역삼지점,,0,생활비,657216,10161720,신한은행,류하준002,122-302-3102,ATM4293,203.0.113.36,C8:78:9A:F7:0C:58,,
출금,최지훈,하나은행,103-203-3003,2024-05-07,09:18:36,이체,여의도지점,,0,상납,3000000,10713661,신한은행,이영희,101-201-3001,ATM4299,203.0.113.70,F6:28:B8:CB:C1:55,,
출금,황미경003,우리은행,123-303-3103,2024-09-12,15:36:30,이체,역삼지점,,0,생활비,339663,6592320,국민은행,마준호043,163-343-3143,ATM8267,203.0.113.112,08:F0:9F:33:14:BC,,
출금,안채원078,국민은행,198-378-3178,2024-05-14,08:50:46,이체,여의도지점,,0,생활비,275463,1132468,카카오뱅크,전성호068,188-368-3168,ATM8129,203.0.113.63,A3:5C:AD:F5:80:F4,,
출금,황미경003,우리은행,123-303-3103,2024-07-12,20:29:00,이체,역삼지점,,0,생활비,344896,2676353,카카오뱅크,전성호068,188-368-3168,ATM8331,203.0.113.26,E4:B6:E7:A8:1B:10,,
출금,변서연044,신한은행,164-344-3144,2024-08-01,22:22:04,이체,역삼지점,,0,생활비,292523,1047513,카카오뱅크,유태경040,160-340-3140,ATM7578,203.0.113.158,0B:DC:37:31:B2:E8,,
출금,설진우029,국민은행,149-329-3129,2024-03-23,19:20:24,이체,강남지점,,0,생활비,251438,10723964,농협,도하린042,162-342-3142,ATM8941,203.0.113.106,5E:8F:8C:D0:F9:C0,,
출금,양준석022,국민은행,142-322-3122,2024-09-17,12:36:36,이체,여의도지점,,0,생활비,391506,2704684,농협,차미래007,127-307-3107,ATM5373,203.0.113.234,B9:F0:35:BA:B9:E3,,
출금,정하늘,카카오뱅크,104-204-3004,2024-01-01,09:03:37,이체,역삼지점,,0,상납,7500000,14262291,신한은행,이영희,101-201-3001,ATM7359,203.0.113.251,D8:A3:BA:40:71:36,,
출금,장도윤079,신한은행,199-379-3179,2024-09-10,11:30:44,이체,종로지점,,0,생활비,274717,5306438,우리은행,황미경003,123-303-3103,ATM7172,203.0.113.238,90:91:45:C3:76:64,,
출금,설진우029,국민은행,149-329-3129,2024-04-26,03:08:39,이체,여의도지점,,0,생활비,481116,3284144,우리은행,마준호059,179-359-3159,ATM5508,203.0.113.241,2B:9F:AE:1A:51:E8,,
